,X,Y,nama,kode_rs,tempat_tidur,lat,lon,alamat,tipe,wilayah
2057,124.78163400000001,1.2546700000000002,RS SILOAM GMIM SONDER,7102040,42,1.2546700000000002,124.78163400000001,"KOLONGAN ATAS, TOUNELET, SONDER, KABUPATEN MINAHASA, SULAWESI UTARA",,"MINAHASA, SULAWESI UTARA"
2058,124.344191,0.7616970000000001,RS MONOMPIA,7174024,121,0.7616970000000001,124.344191,"JL. A. YANI NO.720, KOTAMOBAGU UTARA",,"KOTA KOTAMOBAGU, SULAWESI UTARA"
2059,124.83705900000001,1.321274,RS  GUNUNG MARIA,7173051,172,1.321274,124.83705900000001,JL. SEJAHTERA NO. 282 TOMOHON,,"KOTA TOMOHON, SULAWESI UTARA"
2060,117.47195,0.11780499999999999,RS LNG BADAK,6474010,46,0.11780499999999999,117.47195,"KOMPLEK PT BADAK NGL, SATIMPO, BONTANG SELATAN, SATIMPO, BONTANG SEL., KOTA BONTANG, KALIMANTAN TIMUR 75325",,"KOTA BONTANG, KALIMANTAN TIMUR"
2061,117.154,-0.5021,RS UMUM HAJI DARJAD,6472107,126,-0.5021,117.154,"JL. DAHLIA NO.4, BUGIS, KEC. SAMARINDA KOTA, KOTA SAMARINDA, KALIMANTAN TIMUR 75242",,"KOTA SAMARINDA, KALIMANTAN TIMUR"
2062,117.619,3.27609,RS AL ILYAS TARAKAN,6473042,39,3.27609,117.619,JL RE. MARTADINATA NO. 29 KEL. PAMUSIAN KEC. TARAKAN TENGAH.TARAKAN,,"KOTA TARAKAN, KALIMANTAN UTARA"
2063,117.15,-0.4999,RS IBU DAN ANAK  AISYIYAH SAMARINDA,6472052,33,-0.4999,117.15,JL. P HIDAYATULAH 64 SAMARINDA,,"KOTA SAMARINDA, KALIMANTAN TIMUR"
2064,117.1471785,-0.49579186200001596,RS UMUM BHAKTI NUGRAHA,6472096,49,-0.495791862,117.1471785,JL. BASUKI RACHMAT 50 SAMARINDA,,"KOTA SAMARINDA, KALIMANTAN TIMUR"
2065,117.154,-0.5021,RS JIWA ATMA HUSADA MAHAKAM,6472063,172,-0.5021,117.154,JL. KAKAP NO.23 SAMARINDA,,"KOTA SAMARINDA, KALIMANTAN TIMUR"
2066,117.15700000000001,-0.5035,RS UMUM TK. IV SAMARINDA,6472041,43,-0.5035,117.15700000000001,JL. JEND. SUDIRMAN NO.52 SAMARINDA,,"KOTA SAMARINDA, KALIMANTAN TIMUR"
2067,117.619,3.27609,RS UMUM DAERAH TARAKAN,6473016,335,3.27609,117.619,JL P. IRIAN NO. 01 SKIP TARAKAN,,"KOTA TARAKAN, KALIMANTAN UTARA"
2068,116.838,-1.2719,RS  RESTU IBU,6471051,144,-1.2719,116.838,JL. JEND A.YANI NO. 12 BALIKPAPAN KALIMANTAN TIMUR,,"KOTA BALIKPAPAN, KALIMANTAN TIMUR"
2069,116.831,-1.2653,RS IBU DAN ANAK SAYANG IBU,6471062,23,-1.2653,116.831,JL. WAIN NO.33 KEBUN SAYUR BALIKPAPAN,,"KOTA BALIKPAPAN, KALIMANTAN TIMUR"
2070,117.154,-0.5021,RS UMUM DIRGAHAYU,6472030,262,-0.5021,117.154,JL. GN. MERBABU NO.62 SAMARINDA,,"KOTA SAMARINDA, KALIMANTAN TIMUR"
2071,116.853,-1.274,RS  PERTAMINA BALIKPAPAN,6471025,166,-1.274,116.853,JL. JEND SUDIRMAN BALIKPAPAN NO.1,,"KOTA BALIKPAPAN, KALIMANTAN TIMUR"
2072,116.93700000000001,-0.8967,RS UMUM DAERAH AJI BATARA AGUNG DEWA SAKTI,6403052,90,-0.8967,116.93700000000001,JL BALIKPAPAN - HANDIL II SAMBOJA,,"KUTAI KARTANEGARA, KALIMANTAN TIMUR"
2073,114.611529,-3.3287519999999997,RS BHAYANGKARA TK. III BANJARMASIN,6371152,79,-3.3287519999999997,114.611529,"JL. A. YANI KM.3,5 BANJARMASIN",,"KOTA BANJARMASIN, KALIMANTAN SELATAN"
2074,114.74466650000001,-3.4444578989999903,RS TNI-AU TK.IV SYAMSUDIN NOOR,6371141,50,-3.4444578989999997,114.74466650000001,JL. HERCULES NO. 17 BANJARBARU,,"KOTA BANJARBARU, KALIMANTAN SELATAN"
2075,115.686,-2.9677,RS UMUM DAERAH DR. H. ANDI ABDURRAHMAN NOOR,6310015,115,-2.9677,115.686,"JL. HM. AMIN KM. 10 RT. 03, DESA SEPUNGGUR, KEC. KUSAN HILIR, KAB.TANAH BUMBU, KAL.SEL.",,"TANAH BUMBU, KALIMANTAN SELATAN"
2076,114.617777,-3.3368839999999995,RS KHUSUS BEDAH BANJARMASIN SIAGA,6371130,31,-3.3368839999999995,114.617777,"JL. A YANI KM. 4,5 NO.73 BANJARMASIN",,"KOTA BANJARMASIN, KALIMANTAN SELATAN"
2077,114.60146280000001,-3.3260601000000003,RS UMUM SARI MULIA,6371094,114,-3.3260601000000003,114.60146280000001,JL. PANGERAN ANTASARI NO 139 BANJARMASIN,,"KOTA BANJARMASIN, KALIMANTAN SELATAN"
2078,114.57923329999998,-3.31279758699999,RS UMUM SUAKA INSAN,6371024,136,-3.312797587,114.57923329999998,JL. H. ZAFRI ZAMZAM 60 BANJARMASIN,,"KOTA BANJARMASIN, KALIMANTAN SELATAN"
2079,114.585,-3.3959,RS TK.III DR. R.SOEHARSONO,6371050,131,-3.3959,114.585,JL. MAYJEN SOETOYO S 408  BANJARMASIN,,"KOTA BANJARMASIN, KALIMANTAN SELATAN"
2080,115.40265600000001,-2.144331,RS UMUM PERTAMINA TANJUNG,6309025,57,-2.144331,115.40265600000001,"JL. GAS NO. 1, KOMPERTA MURUNG PUDAK, TANJUNG",,"TABALONG, KALIMANTAN SELATAN"
2081,114.76,-2.9913,RS UMUM DAERAH  H. ABDUL AZIZ MARABAHAN,6304020,109,-2.9913,114.76,"JL. JEND SUDIRMAN NO.10, RT. 13 RW. 001, MARABAHAN",,"BARITO KUALA, KALIMANTAN SELATAN"
2082,114.84594409999998,-3.4193110410000003,RS UMUM DAERAH RATU ZALECHA,6303015,235,-3.4193110410000003,114.84594409999998,JL MENTERI EMPAT MARTAPURA KABUPATEN BANJAR KALIMANTAN SELATAN,,"BANJAR, KALIMANTAN SELATAN"
2083,115.254997,-2.4183039,RS UMUM DAERAH PAMBALAH BATUNG,6308013,200,-2.4183039,115.254997,JL. JENDERAL BASUKI RAHMAT NO. 1 AMUNTAI,,"HULU SUNGAI UTARA, KALIMANTAN SELATAN"
2084,115.3747909,-2.58881066,RS UMUM DAERAH  H DAMANHURI BARABAI,6307012,227,-2.58881066,115.3747909,JL. MURAKATA NO. 4 BARABAI,,"HULU SUNGAI TENGAH, KALIMANTAN SELATAN"
2085,114.706,-3.4019,RS JIWA SAMBANG LIHUM,6304016,300,-3.4019,114.706,"JL GUBERNUR SYARKAWI KM.3,9 KEC.GAMBUT",,"BANJAR, KALIMANTAN SELATAN"
2086,114.585,-3.3959,RS UMUM DANAU SALAK,6303026,56,-3.3959,114.585,JL EMPLASEMEN SELAN RT 005 RW 03 KEC. MATRAMAN,,"BANJAR, KALIMANTAN SELATAN"
2087,116.18299999999999,-3.6898,RS UMUM DAERAH DATU SANGGUL RANTAU,6305010,92,-3.6898,116.18299999999999,JL. BRIGJEND H. HASAN BASRY RANTAU,,"TAPIN, KALIMANTAN SELATAN"
2088,116.214652,-3.2520279999999997,RS UMUM DAERAH KABUPATEN KOTABARU,6302014,91,-3.2520279999999997,116.214652,JL. BRIGJEND. H. HASAN BASRI NO.57 KOTABARU,,"KOTABARU, KALIMANTAN SELATAN"
2089,113.382,-1.6814,RS UMUM DAERAH PULANG PISAU,6210015,104,-1.6814,113.382,JL. W.A.D DUHA KOMPLEK PERKANTORAN KAB. PULANG PISAU  PROVINSI KALIMANTAN TENGAH,,"PULANG PISAU, KALIMANTAN TENGAH"
2090,113.382,-1.6814,RS UMUM DAERAH KABUPATEN LAMANDAU,6207012,90,-1.6814,113.382,"JL. TRANS KALIMANTAN KM.04, DESA KUJAN, KEC. BULIK",,"LAMANDAU, KALIMANTAN TENGAH"
2091,113.382,-1.6814,RS UMUM DAERAH TAMIANG LAYANG,6212020,79,-1.6814,113.382,JL. NANSARUNAI TAMIANG LAYANG NO. 62,,"BARITO TIMUR, KALIMANTAN TENGAH"
2092,113.23100000000001,-1.5934,RS TK.IV PALANGKARAYA,6271023,19,-1.5934,113.23100000000001,JL. DIPONEGORO NO.55 PALANGKARAYA KALTENG,,"MURUNG RAYA, KALIMANTAN TENGAH"
2093,111.18299999999999,-2.7166,RS UMUM DAERAH SUKAMARA,6207033,85,-2.7166,111.18299999999999,"JL. TJILIK RIWUT KM 5,5 NOMOR 35 SUKAMARA",,"SUKAMARA, KALIMANTAN TENGAH"
2094,112.54860459999999,-3.37921519100001,RS UMUM DAERAH KUALA PEMBUANG,6208014,89,-3.379215191,112.54860459999999,"JL. A.YANI NO.30,KUALA PEMBUANG",,"SERUYAN, KALIMANTAN TENGAH"
2095,113.382,-1.6814,RS UMUM DAERAH PURUK CAHU,6213022,81,-1.6814,113.382,"JL. A. YANI NO. 497, PURUK CAHU",,"MURUNG RAYA, KALIMANTAN TENGAH"
2096,114.8320168,-1.72437778,RS UMUM DAERAH JARAGA SASAMEH,6204016,113,-1.72437778,114.8320168,JL. PATIANOM NOMOR 6 BUNTOK KODE POS.737112 KALIMANTAN TENGAH TELEPON (0525) 21261 FAKSIMILE (0525),,"BARITO SELATAN, KALIMANTAN TENGAH"
2097,109.4108659,-0.144017328,RS ANGKATAN UDARA DR. MOHAMMAD SUTOMO,6112135,32,-0.144017328,109.4108659,JL. RAYA KUALA DUA NO. 2 KAB. KUBU RAYA,,"KUBU RAYA, KALIMANTAN BARAT"
2098,109.355428,-0.061203,RS ANUGERAH BUNDA KHATULISTIWA,6171124,81,-0.061203,109.355428,JL. AHMAD YANI PONTIANAK SELATAN,,"KOTA PONTIANAK, KALIMANTAN BARAT"
2099,113.382,-1.6814,RS UMUM DAERAH KUALA KURUN,6211026,46,-1.6814,113.382,JL. JEND. A. YANI NO.43 KUALA KURUN KALIMANTAN TENGAH,,"GUNUNG MAS, KALIMANTAN TENGAH"
2100,114.38909029999999,-3.009742718,RS UMUM DAERAH DR H SOEMARNO S,6203015,121,-3.009742718,114.38909029999999,JL. TAMBUN BUNGAI  NO. 16 KUALA KAPUAS,,"KAPUAS, KALIMANTAN TENGAH"
2101,113.378758,-1.9178529999999998,RS UMUM DAERAH  MAS AMSYAR KASONGAN,6209024,86,-1.9178529999999998,113.378758,"JL. RUMAH SAKIT NO.1,KASONGAN",,"KATINGAN, KALIMANTAN TENGAH"
2102,110.889,0.015080000000000001,RS UMUM DAERAH KABUPATEN SEKADAU,6109012,110,0.015080000000000001,110.889,JL. MERDEKA TIMUR KM. 06 DS. MUNGGUK KEC. SEKADAU HILIR KAB. SEKADAU,,"SEKADAU, KALIMANTAN BARAT"
2103,109.33,-0.0225,RS UMUM ST. ANTONIUS PONTIANAK,6171033,241,-0.0225,109.33,JL. KH. WAHID HASYIM NO. 249 PONTIANAK,,"KOTA PONTIANAK, KALIMANTAN BARAT"
2104,109.32715,-0.028189999999999996,RS JIWA DAERAH SEI BANGKONG PONTIANAK,6171044,123,-0.028189999999999996,109.32715,JL. ALI ANYANG NO. 1 PONTIANAK,,"KOTA PONTIANAK, KALIMANTAN BARAT"
2105,111.76211380000001,-0.35824439,RS UMUM DAERAH KABUPATEN MELAWI,6110012,73,-0.35824439,111.76211380000001,JL. KELAKIK KM. 4 NANGA PINOH KABUPATEN MELAWI,,"MELAWI, KALIMANTAN BARAT"
2106,109.33,-0.0225,RS ISLAM YARSI PONTIANAK,6171113,93,-0.0225,109.33,JL. TANJUNG RAYA II PONTIANAK,,"KOTA PONTIANAK, KALIMANTAN BARAT"
2107,109.97858400000001,-1.84185060399999,RS FATIMA KETAPANG,6106020,156,-1.841850604,109.97858400000001,JL. JEND. SUDIRMAN NO.27 KETAPANG,,"KETAPANG, KALIMANTAN BARAT"
2108,112.897,-7.0421,RS UMUM DAERAH KABUPATEN LANDAK,6103013,104,-7.0421,112.897,JL. RAYA NGABANG SANGGAU NO.109 KECAMATAN NGABANG KABUPATEN LANDAK,,"LANDAK, KALIMANTAN BARAT"
2109,108.98651809999998,0.9060169439999899,RS UMUM SANTO VINCENTIUS SINGKAWANG,6172113,143,0.9060169440000001,108.98651809999998,JL. P. DIPONEGORO 5 SINGKAWANG,,"KOTA SINGKAWANG, KALIMANTAN BARAT"
2110,110.59700000000001,0.11927,RS PARINDU,6105026,90,0.11927,110.59700000000001,JL RAYA DESA BINJAI KEC.TAYAN HULU KAB. SANGGAU,,"SANGGAU, KALIMANTAN BARAT"
2111,108.49190859999999,-2.4185588,RS SANTA ELIZABETH,6101135,37,-2.4185588,108.49190859999999,JL. GUSTI HAMZAH 29 SAMBAS,,"SAMBAS, KALIMANTAN BARAT"
2112,109.10909040000001,0.87115510199999,RS JIWA PROVINSI KALIMANTAN BARAT,6172066,534,0.871155102,109.10909040000001,JL. RAYA SINGKAWANG BENGKAYANG KM 15 SINGKAWANG,,"KOTA SINGKAWANG, KALIMANTAN BARAT"
2113,108.979404,0.8886360000000001,RS KUSTA ALVERNO SINGKAWANG,6172070,44,0.8886360000000001,108.979404,JL. GUNUNG SARI NO. 70 SINGKAWANG,,"KOTA SINGKAWANG, KALIMANTAN BARAT"
2114,109.3328162,0.7980409989999859,RS UMUM BETHESDA SERUKAM,6102055,73,0.798040999,109.3328162,SERUKAM KEC. SAMALANTAN KAB. BENGKAYANG,,"BENGKAYANG, KALIMANTAN BARAT"
2115,109.31,1.36133,RS TK. IV 12.07.01 SINGKAWANG,6172044,66,1.36133,109.31,JL. PERWIRA NO. H15 SINGKAWANG,,"KOTA SINGKAWANG, KALIMANTAN BARAT"
2116,121.654,-8.854,RS ST ANTONIUS JOPU,5311024,48,-8.854,121.654,"JLN. WOLOWARU-NGGELA RT 018/RW 009, DESA JOPU, KEC. WOLOWARU",,"ENDE, NUSA TENGGARA TIMUR"
2117,121.079,-8.6573,RS  ST RAFAEL CANCAR,5313026,60,-8.6573,121.079,"JL. RUTENG -  LABUAN BAJO- CANCAR RUTENG,KAB.MANGGARAI",,"MANGGARAI, NUSA TENGGARA TIMUR"
2118,115.392298,-2.1550830000000003,RS UMUM DAERAH H. BADARUDDIN KASIM,6309014,64,-2.1550830000000003,115.392298,JL. JAKSA AGUNG SUPRAPTO TANJUNG,,"TABALONG, KALIMANTAN SELATAN"
2119,121.079,-8.6573,RS ST ELIZABETH LELA,5310023,58,-8.6573,121.079,"LELA MAUMERE,KAB.SIKKA",,"SIKKA, NUSA TENGGARA TIMUR"
2120,110.615,-7.7095, RS KHUSUS BEDAH DIPONEGORO,3310405,61,-7.7095,110.615,"JL. DIPONEGORO NO.21,KLATEN",,"KLATEN, JAWA TENGAH"
2121,110.595,-7.7091,RS UMUM CAKRA HUSADA,3310395,106,-7.7091,110.595,"JL. MERBABU NO. 7,KLATEN",,"KLATEN, JAWA TENGAH"
2122,117.109197,-0.507095,RS HERMINA SAMARINDA,6472130,42,-0.507095,117.109197,"JL. TEUKU UMAR, KARANG ASAM ILIR, KEC. SUNGAI KUNJANG, KOTA SAMARINDA, KALIMANTAN TIMUR 75126",,"KOTA SAMARINDA, KALIMANTAN TIMUR"
2123,100.599928,-0.45065500000000003,RS UMUM DAERAH PROF DR M.A HANAFIAH,1305014,43,-0.45065500000000003,100.599928,"JL. BUNTO KANDUNG NO.1, BARINGIN, LIMA KAUM, KABUPATEN TANAH DATAR, SUMATERA BARAT 27211",,"TANAH DATAR, SUMATERA BARAT"
2124,106.9,-6.4449,RS UMUM AL - ARIF,3207056,61,-6.4449,106.9," JL. R.E. MARTADINATA NO.158 B, BAREGBEG - CIAMIS",,"CIAMIS, JAWA BARAT"
2125,118.885825,-2.6845209999999997,RS UMUM MITRA MANKARRA,7604024,99,-2.6845209999999997,118.885825,"JL. PONGTIKU NO.2, RIMUKU, KEC. MAMUJU, KABUPATEN MAMUJU, SULAWESI BARAT 91511",,"MAMUJU, SULAWESI BARAT"
2126,106.80743600000001,-6.575239,RS UMUM MULIA PAJAJARAN,3271164,91,-6.575239,106.80743600000001,"JALAN RAYA PAJAJARAN NO.98 KP. KALIBATA RT. 003/III, KELURAHAN, RT.02/RW.03, BANTARJATI, KEC. BOGOR UTARA, KOTA BOGOR, JAWA BARAT 16153",,"KOTA BOGOR, JAWA BARAT"
2127,106.705083,-6.2918449999999995,RS ICHSAN MEDICAL CENTER,3603082,50,-6.2918449999999995,106.705083,"JL.RAYA JOMBANG NO.56,BINTARO JAYA, JOMBANG - CIPUTAT - TANGERANG SELATAN",,"KOTA TANGERANG SELATAN, BANTEN"
2128,132.298,-2.9399,RS PT. FREEPORT INDONESIA,9101021,0,-2.9399,132.298,JL. NUMFOR NO. 1 TEMBAGAPURA,,"MIMIKA, PAPUA"
2129,109.66757700000001,-6.898489,RS UMUM HERMINA PEKALONGAN,3375075,28,-6.898489,109.66757700000001,"JL. JEND. SUDIRMAN NO.16A, RW.6, PODOSUGIH, KEC. PEKALONGAN BAR., KOTA PEKALONGAN, JAWA TENGAH 51112",,"PEKALONGAN, JAWA TENGAH"
2130,122.0643929,-3.8648707230000094,RS UMUM SETIA BUNDA,7403126,21,-3.864870723,122.0643929,"JL. JENDERAL SUDIRMAN KEL. AMBEIKAIRI KEC. UNAAHA KAB. KONAWE, KONAWE, SULAWESI TENGGARA",,"KONAWE, SULAWESI TENGGARA"
2131,115.464505,-8.181611,RS PRATAMA KUBU,5107018,35,-8.181611,115.464505,"DUSUN LABUAN SARI, DESA TIANYAR BARAT, KECAMATAN KUBU, KABUPATEN KARANGASEM, PROVINSI BALI 80853",,"KARANGASEM, BALI"
2132,112.65694599999999,-7.890458,RS SINGHASARI MEDIKA,3507114,30,-7.890458,112.65694599999999,JL. RAYA KLAMPOK RT 01 RW 01 DESA KLAMPOK KECAMATAN SINGOSARI KABUPATEN MALANG. 65153,,"MALANG, JAWA TIMUR"
2133,110.836459,-7.581604,RS PKU MUHAMMADIYAH SAMPANGAN SURAKARTA,3372238,18,-7.581604,110.836459,"JALAN CEMPAKA, RT.2/20, SEMANGGI, PASAR KLIWON, SEMANGGI, KEC. PS. KLIWON, KOTA SURAKARTA, JAWA TENGAH 57191",,"KOTA SURAKARTA, JAWA TENGAH"
2134,106.761352,-6.187321,RS UMUM CENDANA,3174529,45,-6.187321,106.761352,"JL. KEDOYA RAYA NO.2, RT.7/RW.3, KEDOYA SEL., KEC. KB. JERUK, KOTA JAKARTA BARAT, DAERAH KHUSUS IBUKOTA JAKARTA 11520",,"JAKARTA BARAT, DKI JAKARTA"
2135,111.322686,-7.651714999999999,RS IBU DAN ANAK MELATI MAGETAN,3520016,16,-7.651714999999999,111.322686,"JL. AHMAD YANI NO.90, DUSUN ONGGOPRAYAN, KEPOLOREJO, KEC. MAGETAN, KABUPATEN MAGETAN, JAWA TIMUR 63311",,"MAGETAN, JAWA TIMUR"
2136,98.60421329,3.57693206099999,RS UMUM NOOR,1212182,15,3.5769320610000004,98.60421329,"JL. SEI MENCIRIM NO.25, SUNGGAL KANAN, KEC. SUNGGAL, KABUPATEN DELI SERDANG, SUMATERA UTARA 20351",,"DELI SERDANG, SUMATERA UTARA"
2137,113.49190859999999,-8.4185588,RS SILOAM JEMBER,3509140,44,-8.4185588,113.49190859999999,"JL. GAJAH MADA NO.104, KB. KIDUL, JEMBER KIDUL, KEC. KALIWATES, KABUPATEN JEMBER, JAWA TIMUR 68131",,"JEMBER, JAWA TIMUR"
2138,106.089141,-6.321322,RSIA PERMATA IBUNDA,3601034,35,-6.321322,106.089141,"JL. STADION BADAK NO.20, SARUNI, KEC. MAJASARI, KABUPATEN PANDEGLANG, BANTEN 42219",,"PANDEGLANG, BANTEN"
2139,103.601949,-1.580914,RS UMUM DAERAH H. ABDURRAHMAN SAYOETI,1571169,14,-1.580914,103.601949,"JL. KH. HASAN ANANG NO. 33 KEL. OLAK KEMANG KEC. DANAU TELUK KOTA JAMBI, JAMBI, JAMBI 36262",,"MUARO JAMBI, JAMBI"
2140,106.592157,-6.070639,RS UMUM DAERAH PAKUHAJI,3603191,23,-6.070639,106.592157,"JL. RAYA PAKUHAJI NO.88, PAKUHAJI, KECAMATAN PAKUHAJI, TANGERANG, BANTEN 15570",,"TANGERANG, BANTEN"
2141,119.897373,-0.843239,RS UMUM TADULAKO PALU,7271133,0,-0.843239,119.897373,JL SOEKARNO HATTA KILOMETER 9 KAMPUS BUMI TADULAKO,,"KOTA PALU, SULAWESI TENGAH"
2142,98.69116,3.6163519999999996,RS IBU DAN ANAK ARTHA MAHINRUS,1275929,22,3.6163519999999996,98.69116,"JL. PASAR III, TEGAL REJO, KEC. MEDAN PERJUANGAN, KOTA MEDAN, SUMATERA UTARA 20236",,"KOTA MEDAN, SUMATERA UTARA"
2143,112.729802,-7.049638000000001,RSU ANNA MEDIKA MADURA,3526029,56,-7.049638000000001,112.729802,"JL. R.E. MARTHADINATA, WR 07, MLAJAH, KEC. BANGKALAN, KABUPATEN BANGKALAN, JAWA TIMUR 69116",,"BANGKALAN, JAWA TIMUR"
2144,99.626538,2.985334,RSIA UTAMA,1208066,43,2.985334,99.626538,"JL. COKRO AMINOTO NO.93, KISARAN KOTA, KEC. KOTA KISARAN BARAT, KABUPATEN ASAHAN, SUMATERA UTARA 21215",,"ASAHAN, SUMATERA UTARA"
2145,104.89147,-4.832459,RS MARIA REGINA,1806037,41,-4.832459,104.89147,"JL. ABDOEL MOELOEK NO. 119 TANJUNG AMAN, KOTABUMI, LAMPUNG UTARA. 34517",,"LAMPUNG UTARA, LAMPUNG"
2146,139.075063,-3.6609190000000003,RSUD LUKAS ENEMBE KABUPATEN MEMBERAMO TENGAH,9231002,30,-3.6609190000000003,139.075063,"JALAN ERRY WUNUNGGA, KOBAKMA, CENTRAL MAMBERAMO REGENCY, PAPUA 99553",,"MAMBERAMO TENGAH, PAPUA"
2147,111.497685,0.07520800000000001,RSIA BUJANG DARA SINTANG,6107024,22,0.07520800000000001,111.497685,"TANJUNG PURI, SINTANG SUB-DISTRICT, SINTANG REGENCY, WEST KALIMANTAN 78613",,"SINTANG, KALIMANTAN BARAT"
2148,105.24813,-4.01998,RSU PURI HUSADATAMA,1801018,22,-4.01998,105.24813,"SIMPANG PEMATANG, MESUJI REGENCY, LAMPUNG 34698",,"MESUJI, LAMPUNG"
2149,113.241638,-7.202088000000001,RS NINDHITA,3527013,63,-7.202088000000001,113.241638,"JL. SYAMSUL ARIFIN NO.87, RW. IV, POLAGAN, KEC. SAMPANG, KABUPATEN SAMPANG, JAWA TIMUR 69216",,"SAMPANG, JAWA TIMUR"
2150,101.741466,-1.231306,RS UMUM DAERAH SUNGAI RUMBAI,1311002,17,-1.231306,101.741466,"JL. LINTAS SUMATERA JORONG UJUNG KOTO NAGARI SUNGAI RUMBAI TIMUR KECAMATAN SUNGAI RUMBAI KABUPATEN, DHARMASRAYA, SUMATERA BARAT 27684",,"DHARMASRAYA, SUMATERA BARAT"
2151,112.642684,-8.035674,RSIA REFA HUSADA,3573260,41,-8.035674,112.642684,"JL. MAYJEND SUNGKONO NO. 9 RT. 005 RW. 004, TLOGOWARU, KEDUNGKANDANG, TLOGOWARU, KEC. KEDUNGKANDANG, KOTA MALANG, JAWA TIMUR 65132",,"MALANG, JAWA TIMUR"
2152,123.627206,-10.170873,RS UMUM LEONA,5305025,82,-10.170873,123.627206,"JL. ELTARI KELURAHAN MEUBELI KECAMATAN KOTA KEFAMENANU, TIMOR TENGAH UTARA, NUSA TENGGARA TIMUR (NTT) 85617",,"TIMOR TENGAH UTARA, NUSA TENGGARA TIMUR"
2153,104.168878,-4.120728,RS UMUM DOKTER MAULANA AK,1601084,27,-4.120728,104.168878,"JL. DR. MOH. HATTA KEL. KEMALARAJA KEC. BATURAJA TIMUR, OGAN KOMERING ULU, SUMATERA SELATAN 32111",,"OGAN KOMERING ULU, SUMATERA SELATAN"
2154,109.202629,-7.420976,RS HERMINA PURWOKERTO,3302232,59,-7.420976,109.202629,"RS HERMINA, JL. YOS SOEDARSO, KARANGLEWAS LOR, KEC. PURWOKERTO BAR., KABUPATEN BANYUMAS, JAWA TENGAH 53136",,"BANYUMAS, JAWA TENGAH"
2155,116.258389,-8.70032,RS CAHAYA MEDIKA,5202024,30,-8.70032,116.258389,"JL. RAYA VILLA BEKASI INDAH NO.47, JEJALENJAYA, KEC. TAMBUN UTARA, BEKASI, JAWA BARAT 17510",,"LOMBOK TENGAH, NUSA TENGGARA BARAT"
2156,107.0163932,-6.308375002999999,RS MUSTIKA MEDIKA BEKASI,3275064,23,-6.308375002999999,107.0163932,"JL. KLP. DUA NO.110, RT.002/RW.008, PADURENAN, KEC. MUSTIKA JAYA, KOTA BKS, JAWA BARAT 17156",,"BEKASI, JAWA BARAT"
2157,98.659406,3.5985480000000005,RS KHUSUS MATA PRIMA VISION,1275928,18,3.5985480000000005,98.659406,"JL. PABRIK TENUN NO.51 - 53, SEI PUTIH TENGAH, KEC. MEDAN PETISAH, KOTA MEDAN, SUMATERA UTARA 20114",,"KOTA MEDAN, SUMATERA UTARA"
2158,97.147362,5.182801,RS IBU DAN ANAK ABBY,1174023,36,5.182801,97.147362,"L. TGK. CHIK DI TIRO NO. 28, LANCANG GARAM, BANDA SAKTI, LHOKSEUMAWE - ACEH 24351",,"KOTA LHOKSEUMAWE, ACEH"
2159,100.058201,0.367166,RS ISLAM IBNU SINA PANTI YARSI,1309023,24,0.367166,100.058201,"JL. KAMPUNG CENGKEH NO. 86, PANTI, PASAMAN TIMUR, SUMATERA BARAT 26352",,"PASAMAN, SUMATERA BARAT"
2160,106.819232,-6.405364,RS IBU DAN ANAK BUNDA ALIYAH,3276154,54,-6.405364,106.819232,"JL. KARTINI NO.2, DEPOK, KEC. PANCORAN MAS, KOTA DEPOK, JAWA BARAT 16431",,"KOTA DEPOK, JAWA BARAT"
2161,123.43282079999999,-8.393825758,RS DAMIAN LEMBATA,5309034,51,-8.393825758,123.43282079999999,"JALAN TRANS NAGAUTU; LEWOLEBA, KAB LEMBATA, NUSA TENGGARA TIMUR",,"LEMBATA, NUSA TENGGARA TIMUR"
2162,124.75,-8.25,RS BERGERAK KAB.ALOR,5307021,0,-8.25,124.75,"JLN. MASANG, RT 08 RW 04 KEL. WELAI TIMUR, KEC. TELUK MUTIARA, KAB. ALOR",,"ALOR, NUSA TENGGARA TIMUR"
2163,121.079,-8.6573,RS  BUKIT LEWOLEBA,5308023,50,-8.6573,121.079,JLN TRANS ATADEI KEL.LEWOLEBA BARAT,,"LEMBATA, NUSA TENGGARA TIMUR"
2164,124.877023,-9.275421000000001,RS KATHOLIK MARIANUM HALILULIK,5306020,46,-9.275421000000001,124.877023,"JL. PAROKI ROH KUDUS, HALILULIK KAB.BELU",,"BELU, NUSA TENGGARA TIMUR"
2165,120.262179,-9.653286,RS UMUM IMANUEL SUMBA,5302034,44,-9.653286,120.262179,"JL. NANGKA NO.4,WAINGAPU-SUMBA TIMUR",,"MANGGARAI TIMUR, NUSA TENGGARA TIMUR"
2166,120.26700000000001,-9.6628,RS KRISTEN LINDIMARA,5302012,83,-9.6628,120.26700000000001,"JL. PROF.DR WZ. JOHANNES NO.6,WAINGAPU",,"MANGGARAI TIMUR, NUSA TENGGARA TIMUR"
2167,124.9,-9.3333,RS SITO HUSADA,5306031,66,-9.3333,124.9,"JL. KH.DEWANTARA NO.15,ATAMBUA BELU",,"BELU, NUSA TENGGARA TIMUR"
